0 0.9 0.01
1 1.0 0.01
2 1.1 0.01
3 0.5 0.01
4 0.6 0.01
5 0.7 0.01
6 0.8 0.01
7 0.9 0.01
8 1.0 0.01
9 1.1 0.01
10 0.5 0.01
11 0.6 0.01
12 0.7 0.01
13 0.8 0.01
14 0.9 0.01
15 1.0 0.01
16 1.1 0.01
17 0.5 0.01
18 0.6 0.01
19 0.7 0.01
20 0.8 0.01
21 0.9 0.01
22 1.0 0.01
23 1.1 0.01
24 0.5 0.01
25 0.6 0.01
26 0.7 0.01
27 0.8 0.01
28 0.9 0.01
29 1.0 0.01
30 1.1 0.01
31 0.5 0.01
32 0.6 0.01
33 0.7 0.01
34 0.8 0.01
35 0.9 0.01
36 1.0 0.01
37 1.1 0.01
38 0.5 0.01
39 0.6 0.01
40 0.7 0.01
41 0.8 0.01
42 0.9 0.01
43 1.0 0.01
44 1.1 0.01
45 0.5 0.01
46 0.6 0.01
47 0.7 0.01
48 0.8 0.01
49 0.9 0.01
50 1.0 0.01
51 1.1 0.01
52 0.5 0.01
53 0.6 0.01
54 0.7 0.01
55 0.8 0.01
56 0.9 0.01
57 1.0 0.01
58 1.1 0.01
59 0.5 0.01
